Ram Babu Roy,"Indian Institute of Management Calcutta, Kolkata, India"
Uttam Kumar Sarkar,"Indian Institute of Management Calcutta, Kolkata, India"
Juan Lang,"Department of Computer Science, University of California, Davis, USA"
Shyhtsun Felix Wu,"Department of Computer Science, University of California, Davis, USA"
Sukru Tikves,"Arizona State University, Tempe, USA"
Sujogya Banerjee,"Arizona State University, Tempe, USA"
Hamy Temkit,"Arizona State University, Tempe, USA"
Sedat Gokalp,"Arizona State University, Tempe, USA"
Arunabha Sen,"Arizona State University, Tempe, USA"
Steven R. Corman,"Arizona State University, Tempe, USA"
Mark Woodward,"Arizona State University, Tempe, USA"
Shreejay Nair,"Arizona State University, Tempe, USA"
Inayah Rohmaniyah,"Center for Religious and Cross Cultural Studies, Gadjah Mada University, Yogyakarta, Indonesia"
Ali Amin,"State College of Islamic Studies (STAIN), Manado, Indonesia"
Dana Popovici,"LAMIH UMR CNRS/UVHC 8201, University Lille North of France, Valenciennes, France"
Mikael Desertot,"LAMIH UMR CNRS/UVHC 8201, University Lille North of France, Valenciennes, France"
Sylvain Lecomte,"LAMIH UMR CNRS/UVHC 8201, University Lille North of France, Valenciennes, France"
Thierry Delot,"LAMIH UMR CNRS/UVHC 8201, University Lille North of France, Valenciennes, France"
Tsung-Ting Kuo,"Graduate Institute of Networking and Multimedia, National Taiwan University, Taipei, Taiwan"
Chien-Tung Ho,"Graduate Institute of Networking and Multimedia, National Taiwan University, Taipei, Taiwan"
San-Chuan Hung,"Graduate Institute of Networking and Multimedia, National Taiwan University, Taipei, Taiwan"
Wei-Shih Lin,"Graduate Institute of Networking and Multimedia, National Taiwan University, Taipei, Taiwan"
Vinti Agarwal,"School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi, India"
Kamal Kant Bharadwaj,"School of Computer and Systems Sciences, Jawaharlal Nehru University, New Delhi, India"
Sean Chester,"Department of Computer Science, University of Victoria, Victoria, Canada"
Bruce M. Kapron,"Department of Computer Science, University of Victoria, Victoria, Canada"
Ganesh Ramesh,"Yahoo! Inc., Santa Clara, USA"
Gautam Srivastava,"Department of Computer Science, University of Victoria, Victoria, Canada"
S. Venkatesh 0001,"Department of Computer Science, University of Victoria, Victoria, Canada"
Kalapriya Kannan,"IBM Research-India, New Delhi, India"
Munish Goyal,"IBM Research-India, Bangalore, India"
George T. Jacob,"IBM Software Labs-India, Bangalore, India"
Hao-Fan Yang,"Queensland University of Technology, Brisbane, Australia"
Jinglan Zhang,"Queensland University of Technology, Brisbane, Australia"
Paul Roe,"Queensland University of Technology, Brisbane, Australia"
