Korab Rrmoku
Kadri Sylejmani
Dardan Shabani
Prateek Dewan
Ponnurangam Kumaraguru
Amna Dridi
Yahya Slimani
Khawla Asmi
Dounia Lotfi
Mohamed El Marraki
Theodore Kotsilieris
Antonia Pavlaki
Stella C. Christopoulou
Ioannis Anagnostopoulos
Sho Tsugawa
Hiroyuki Ohsaki
Johnnatan Messias
João Paulo Diniz
Elias Soares
Miller Ferreira
Matheus Araújo
Lucas Bastos
Manoel Miranda
Fabrício Benevenuto
Niyati Aggrawal
Archit Ahluwalia
Prashi Khurana
Anuja Arora
Seyed Mohammad Taheri
Hamidreza Mahyar
Mohammad Firouzi
Elahe Ghalebi K.
Radu Grosu
Ali Movaghar 0001
Arijit Khan 0001
Charu C. Aggarwal
Nikos Salamanos
Elli Voudigari
Emmanuel J. Yannakoudakis
Natarajan Meghanathan
Paraskevas Tsantarliotis
Evaggelia Pitoura
Panayiotis Tsaparas
Chao Huang 0001
Dong Wang 0002
Shenglong Zhu
Brian Mann
Mauro Coletto
Luca Maria Aiello
Claudio Lucchese
Fabrizio Silvestri
Muhammad Fahim Uddin
Jeongkyu Lee
Mark Kibanov
Gerd Stumme
Imaduddin Amin
Jong Gun Lee
Dimitrios Kravvaris
Katia Lida Kermanidis
Maria G. Koziri
Panos K. Papadopoulos
Nikos Tziritas
Antonios N. Dadaliaris
Thanasis Loukopoulos
Georgios I. Stamoulis
Eirini-Eleni Tsiropoulou
Athina Thanou
Symeon Papavassiliou
P. M. Krishnaraj
Ankith Mohan
Srinivasa K. G. 0001
Anne-Sophie Himmel
Hendrik Molter
Rolf Niedermeier
Manuel Sorge
Sergio Greco
Cristian Molinaro
Chiara Pulice
Ximena Quintana
Brian Heredia
Taghi M. Khoshgoftaar
Joseph D. Prusa
Michael Crawford
Reema Aswani
S. P. Ghrera
Arpan Kumar Kar
Satish Chandra 0003
Angeliki Antoniou
Costas Vassilakis
Angeliki Antoniou
George Lepouras
Vassilis Poulopoulos
Manolis Wallace
Stavroula Bampatzia
Ioannis Bourlakos
Soumajit Pramanik
Qinna Wang
Maximilien Danisch
Jean-Loup Guillaume
Bivas Mitra
Michalis Korakakis
Evaggelos Spyrou
Phivos Mylonas
Stavros J. Perantonis
Dimitrios Pappas
Iraklis Paraskakis
Ricardo Linden
Lênin Ferreira Barbosa
Luciano Antonio Digiampietri
Abeed Sarker
Kamil Topal
Mehmet Koyutürk
Gultekin Özsoyoglu
Aparna Sarswat
Vidyadhari Jami
Ram Mohana Reddy Guddeti
Mohan Timilsina
Waqas Khawaja
Brian Davis 0001
Michael Taylor 0002
Conor Hayes
Alberto Lumbreras
Bertrand Jouve
Julien Velcin
Marie Guégan
Debasis Mohapatra
Manas Ranjan Patra
Shampy Kamboj
Vinod Kumar
Zillur Rahman
Georgios Drakopoulos
Andreas Kanavos
Phivos Mylonas
Spyros Sioutas
Ioannis Anagnostopoulos
Manolis Wallace
Sherali Zeadally
Mazen El-Masri
Nabeela Altrabsheh
Hanady Mansour
Soumajyoti Sarkar
Ruocheng Guo
Paulo Shakarian
Ozer Ozdikis
Pinar Karagoz
Halit Oguztüzün
Takuya Nishimura 0002
Kyosuke Nishida
Hiroyuki Toda
Hiroshi Sawada
Nicola Lettieri
Antonio Altamura
Armando Faggiano
Delfina Malandrino
Fabrizio Marozzo
Alessandro Bessi
Ehsan Mohammady Ardehaly
Aron Culotta
Tjeerd van Campen
Herbert Hamers
Bart Husslage
Roy Lindelauf
Pin-Yu Chen
Baichuan Zhang
Mohammad Al Hasan
Fabrício Olivetti de França
Denise Hideko Goya
Claudio Luis de Camargo Penteado
Elisa Mussumeci
Flávio Codeço Coelho
Soumi Dutta
Sujata Ghatak
Ratnadeep Dey
Asit Kumar Das
Saptarshi Ghosh 0001
Ilhem Feddaoui
Faîçal Felhi
Jalel Akaichi
Yannick Léo
Márton Karsai
Carlos Sarraute
Eric Fleury
Jing Tang 0004
Xueyan Tang
Junsong Yuan
Nagendra Kumar 0001
Gopi Ande
Jessu Shirish Kumar
Manish Singh 0002
Despoina Antonakaki
Sotiris Ioannidis
Paraskevi Fragopoulou
Kousik Das
Sovan Samanta
Madhumangal Pal
Alexander Strang
Oliver Haynes
Nathan D. Cahill
Darren A. Narayan
Pivithuru Wijegunawardana
Vatsal Ojha
Ralucca Gera
Sucheta Soundarajan
Vachik S. Dave
Mohammad Al Hasan
Baichuan Zhang
Chandan K. Reddy
Yike Liu
Tara Safavi
Neil Shah
Danai Koutra
Yasin N. Silva
Deborah L. Hall
Christopher Rich
JooYoung Lee
Rasheed Hussain
Victor Rivera
Davlatbek Isroilov
Patricia Conde Céspedes
Blaise Ngonmang
Emmanuel Viennet
Germán Creamer
Bernardo Creamer
Supattana Sukrat
Borworn Papasratorn
Mohammad Ghane'i-Ostad
Hamed Vahdat-Nejad
Majid Abdolrazzagh-Nezhad
Xiaotao Gu
Hong Yang
Jie Tang 0001
Jing Zhang 0001
Fanjin Zhang
Debing Liu
Wendy Hall 0001
Xiao Fu
Haeran Cho
Yi Yu 0003
Eisha Nathan
David A. Bader
Dima Kagan
Yuval Elovici
Michael Fire
Kashfia Sailunaz
Manmeet Dhaliwal
Jon G. Rokne
Reda Alhajj
Taufik Sutanto
Richi Nayak
Hiba Sebei
Mohamed Ali Hadj Taieb
Mohamed Ben Aouicha
Andreea Nita
Cristiana Maria Ciocanea
Steluta Manolache
Laurentiu Rozylowicz
Negar Emami
Niloofar Mozafari
Ali Hamzeh
Hamidreza Mahyar
Rouzbeh Hasheminezhad
Elaheh Ghalebi
Ali Nazemian
Radu Grosu
Ali Movaghar 0001
Hamid R. Rabiee
Amin Mahmoudi
Mohd Ridzwan Yaakub
Azuraliza Abu Bakar
Maryam Zamanian
Farzaneh Zolala
Ali Akbar Haghdoost
Mohammad Reza Baneshi
Sorin Adam Matei
Amani Abu Jabal
Elisa Bertino
Sean M. Fitzhugh
Arwen H. DeCostanza
Elaheh Raisi
Bert Huang
Diego Perna
Roberto Interdonato
Andrea Tagarelli
Majed Al Zayer
Mehmet Hadi Gunes
Razieh Malekhosseini
Mehdi Hosseinzadeh 0001
Keyvan Navi
Akrati Saxena
Ralucca Gera
S. R. S. Iyengar
Hongyi Zhang
Xingyu Niu
Irwin King
Michael R. Lyu
Jerry Scripps
Christian Trefftz
Zachary Kurmas
Ahmet Anil Müngen
Mehmet Kaya
Yue Feng
Fattane Zarrinkalam
Ebrahim Bagheri
Hossein Fani
Feras N. Al-Obeidat
Negar Ahmadi
Rene M. H. Besseling
Mykola Pechenizkiy
Brian Heredia
Joseph D. Prusa
Taghi M. Khoshgoftaar
Ahmad Hany Hossny
Terry Moschuo
Grant Osborne
Lewis Mitchell
Nick Lothian
Sonia Khetarpaul
S. K. Gupta
L. Venkata Subramaniam
Yingjie Shi
Xuechang Zhu
Bin Liu
Lei Li
Shuhan Yuan
Xintao Wu
Yang Xiang
Zahra Mousavilou
Rozita Jamili Oskouei
Jisun An
Haewoon Kwak
Soon-Gyo Jung
Joni Salminen
Bernard J. Jansen
Yaser Sobhanifard
Ghodrat Allah Balighi
Arif Mohaimin Sadri
Samiul Hasan
Satish V. Ukkusuri
Juan Esteban Suarez Lopez
Mohammed Al-Taie
Seifedine Nimer Kadry
Obasa Isiaka Adekunle
Monali Bordoloi
Saroj K. Biswas 0001
Luís Cavique
Nuno C. Marques
António Gonçalves
Matthieu Latapy
Tiphaine Viard
Clémence Magnien
Ghita Mezzour
Kathleen M. Carley
L. Richard Carley
Manika Lamba
Margam Madhusudhan
Bhavtosh Rath
Wei Gao 0001
Jing Ma 0004
Jaideep Srivastava
Radhika Arava
Rishi Ranjan Singh
S. R. S. Iyengar
Shubham Chaudhary 0001
Manas Agarwal
Mohammed Bekkali
Abdelmonaime Lachkar
Yayati Gupta
S. R. S. Iyengar
Akrati Saxena
Debarati Das 0002
Akrati Saxena
Ralucca Gera
S. R. S. Iyengar
Loris Belcastro
Fabrizio Marozzo
Domenico Talia
Paolo Trunfio
Jyoti Sunil More
Chelpa Lingam
George A. Barnett
Carlos Algara
Ashkan Ebadi
Patrick J. Tighe
Lei Zhang
Parisa Rashidi
Tjeerd Zandberg
Mark Huisman
Mehjabin Khatoon
W. Aisha Banu
Francesca Spezzano
Kelsey Suyehira
Laxmi Amulya Gundala
Arif Mohaimin Sadri
Samiul Hasan
Satish V. Ukkusuri
Monika Arora
Vineet Kansal
Keshab Nath
Swarup Roy
Soumajyoti Sarkar
Ruocheng Guo
Paulo Shakarian
Ruggero G. Pensa
Gianpiero di Blasi
Livio Bioglio
Mohan Timilsina
Mathieu d'Aquin
Haixuan Yang
Laxmi Amulya Gundala
Francesca Spezzano
Shreekanth M. Prabhu
Balasubramanya Murthy Kannanedhi Narasimha Sastry
Natarajan Subramanyam
Anas Aloudat
Ons Al-Shamaileh
Katina Michael
T. M. G. Tennakoon
Richi Nayak
Ali Vardasbi
Heshaam Faili
Masoud Asadpour
Soheil Jamshidi
Reza Rejaie
Jun Li
Mehdi Azaouzi
Delel Rhouma
Lotfi Ben Romdhane
Biraj Dahal
Sathish A. P. Kumar
Zhenlong Li
Aqsa Mehreen
Yang Hui
Ali Zulqurnain
Allan Fong
Tomilayo Komolafe
Ella S. Franklin
Sarah Henrickson Parker
Tao Ding
Warren K. Bickel
Shimei Pan
Dharavath Ramesh
Navaljeet Singh Arora
Jürgen Lerner
Alessandro Lomi
Hugo Hromic
Conor Hayes
Adam Badawy
Aseel Addawood
Kristina Lerman
Emilio Ferrara
Steven E. Massey
Ali Hashemi
Mohammad Ali Zare Chahooki
Raazesh Sainudiin
Kumar Yogeeswaran
Kyle Nash
Rania Sahioun
Oguzhan Çitlak
Murat Dörterler
Ibrahim Alper Dogru
Derek Doran
Luisa Massari
Maria Carla Calzarossa
Yu Li
Daniele Tessera
Junjie Zhang 0004
Liqiang Wang
Yafang Wang
Gerard de Melo
Gerhard Weikum
Ajitesh Srivastava
Robin Petering
Nicholas Barr
Rajgopal Kannan
Eric Rice
Viktor K. Prasanna
Panagiotis Symeonidis
Stergios Chairistanidis
Bhawna Saxena
Padam Kumar
Nuha Albadi
Maram Kurdi
Shivakant Mishra
Madichetty Sreenivasulu
M. Sridevi
Imane Khaouja
Ghita Mezzour
Kathleen M. Carley
Ismail Kassou
Xukun Li
Doina Caragea
Huaiyu Zhang
Muhammad Imran 0002
Zakariya Ghalmane
Mohammed El Hassouni
Hocine Cherifi
Matteo Francia
Enrico Gallinucci
Matteo Golfarelli
Mohammad Hajarian
Azam Bastanfard
Javad Mohammadzadeh
Madjid Khalilian
Bahareh Ashenagar
Ali Hamzeh
Didier Grimaldi
Ammara Habib
Muhammad Zubair Asghar
Adil Khan 0002
Anam Habib
Aurangzeb Khan
Ryan A. Rossi
Nesreen K. Ahmed
Ammar Mohammed
Rania Kora
Hugo Hromic
Conor Hayes
Jenny Jin
Guigang Zhang
Phillip C.-Y. Sheu
Masahiro Hayakawa
Atsushi Kitazawa
Abdelmalek Habi
Brice Effantin
Hamamache Kheddouci
Imane Guellil
Faiçal Azouaou
Marcelo Mendoza
Soumajyoti Sarkar
Mohammad Almukaynizi
Jana Shakarian
Paulo Shakarian
Chainarong Amornbunchornvej
Tanya Y. Berger-Wolf
Taleb Khafaei
Alireza Tavakoli Taraghi
Mehdi Hosseinzadeh
Ali Rezaee
Zachary K. Stine
Nitin Agarwal
Karsten Ladner
Ruchishya Ramineni
K. M. George
Mikel Joaristi
Edoardo Serra
Francesca Spezzano
Gabriel Barina
Mihai Udrescu
Alexandra Barina
Alexandru Topirceanu
Mircea Vladutiu
Dionisis Margaris
Costas Vassilakis
Dimitris Spiliotopoulos
Roberto Interdonato
Jean-Loup Guillaume
Antoine Doucet
Yunlei Zhang
Dingyi Yin
Bin Wu 0001
Feiyu Long
Yinchang Cui
Xun Bian
Reza Motamedi
Soheil Jamshidi
Reza Rejaie
Walter Willinger
Arefeh Yavary
Hedieh Sajedi
Mohammad Saniee Abadeh
Auroop R. Ganguly
Tanay Mehta
Tirthak Patel
Ravi Sundaram
Devesh Tiwari
Spencer Lee Kirn
Mark K. Hinders
Gizem Korkmaz
Chris J. Kuhlman
Joshua Goldstein
Fernando Vega-Redondo
Ian Davidson
Antoine Gourru
Julien Velcin
Yue Wu
Gizem Korkmaz
Claire Kelling
Carol Robbins
Sallie Keller
Markos Aivazoglou
Antonios O. Roussos
Dionisis Margaris
Costas Vassilakis
Sotiris Ioannidis
Jason Polakis
Dimitris Spiliotopoulos
Ayoub Jibouni
Dounia Lotfi
Mohamed El Marraki
Ahmed Hammouch
Mohammadreza Keyvanpour
Zahra Karimi Zandian
Maryam Heidarypanah
Vanessa Cedeno-Mieles
Zhihao Hu
Yihui Ren
Xinwei Deng
Abhijin Adiga
Christopher L. Barrett
Noshir Contractor
Saliya Ekanayake
Joshua M. Epstein
Brian J. Goode
Gizem Korkmaz
Chris J. Kuhlman
Dustin Machi
Michael W. Macy
Madhav V. Marathe
Naren Ramakrishnan
S. S. Ravi
Parang Saraf
Nathan Self
Roshanak Aghabaghery
Alireza Hashemi Golpayegani
Leila Esmaeili
Jundong Chen
Md. Shafaeat Hossain
Huan Zhang
Isuru Udayangani Hewapathirana
Dominic Lee
Elena Moltchanova
Jeanette C. McLeod
Nouhaila Idrissi
Ahmed Zellou
Renhao Cui
Gagan Agrawal
Rajiv Ramnath
Mohammad Reza Sanatkar
Tyler Derr
Zhiwei Wang 0001
Jamell Dacon
Jiliang Tang
Ryan A. Rossi
Nesreen K. Ahmed
Santhoshkumar Srinivasan
L. D. Dhinesh Babu
Ruta Uzupyte
Ernst C. Wit
Hemant Purohit
Carlos Castillo 0001
Rahul Pandey
Asal Jalilvand
Mahmood Neshati
Hamid Khalifi
Sarah Dahir
Abderrahim El Qadi
Youssef Ghanou
Ranjan Kumar Behera
Debadatta Naik
Dharavath Ramesh
Santanu Kumar Rath
Akhil Kumar Srivastav
S. Athithan
Mini Ghosh
Amin Rezaeipanah
Gholamreza Ahmadi
Samaneh Sechin Matoori
George A. Barnett
Carlos Algara
Wenquan Li
Qinma Kang
Hanzhang Kong
Chao Liu
Yunfan Kang
Ali Choumane
Ali Awada
Ali Harkous
Maria Prokofieva
Shah Jahan Miah
Mohammadreza Doostmohammadian
Hamid R. Rabiee
Usman A. Khan
Behnaz Eslami
Zahra Rezaei
Mehdi Habibzadeh
Majid Fouladian
Hossein Ebrahimpour-Komleh
R. Nagamanjula
A. Pethalakshmi
Bhawna Saxena
Vikas Saxena
Sotirios Gyftopoulos
George Drosatos
Giorgos Stamatelatos
Pavlos S. Efraimidis
Emily M. Fischer
Sara Rajabzadeh
Pedram Shahsafi
Mostafa Khoramnejadi
Alexandru Topîrceanu
Radu-Emil Precup
Jean Marie Tshimula
Belkacem Chikhaoui
Shengrui Wang
Shuyang Gu
Chuangen Gao
Ruiqi Yang
Weili Wu 0001
Hua Wang
Dachuan Xu
Soufiene Jaffali
Salma Jamoussi
Kamel Smaïli
Abdelmajid Ben Hamadou
Vijay Verma
Rajesh Kumar Aggarwal
Frédérique E. Oggier
Anwitaman Datta
Silivanxay Phetsouvanh
Gustavo Santos
Vinícius F. S. Mota
Fabrício Benevenuto
Thiago Henrique Silva
Saba A. Al-Sayouri
Ekta Gujral
Danai Koutra
Evangelos E. Papalexakis
Sarah S. Lam
Thiago H. P. Silva
Alberto H. F. Laender
Pedro O. S. Vaz de Melo
João Victor de Souza
Jorão Gomes Jr.
Fernando Marques de Souza Filho
Alessandreia Marta de Oliveira Julio
Jairo Francisco de Souza
Nemi Chandra Rathore
Somanath Tripathy
Vincent Froese
Brijnesh J. Jain
Rolf Niedermeier
Malte Renken
Yusuf Mücahit Çetinkaya
Ismail Hakki Toroslu
Hasan Davulcu
Feiyu Long
Nianwen Ning
Yunlei Zhang
Chenguang Song
Pengpeng Zhou
Bin Wu 0001
Abubakr H. Ombabi
Wael Ouarda
Adel M. Alimi
Inácio de Sousa Fadigas
Marcos Grilo Rosa
Trazíbulo Henrique
Hernane Borges de Barros Pereira
Ikechukwu E. Onyenwe
Samuel Nwagbo
Njideka Mbeledogu
Ebele G. Onyedinma
Leonardo Ranaldi
Fabio Massimo Zanzotto
Jianxiong Guo
Weili Wu 0001
Mayank Kejriwal
Peilin Zhou
Aamir Junaid Ahmad
Sabina Priyadarshini
Miguel Romero 0005
Jorge Finke
Camilo Rocha
Luis E. Tobón
Ahmad Hany Hossny
Lewis Mitchell
Nick Lothian
Grant Osborne
Cameron Wong
Yo-Der Song
Aniket Mahanti
Huda Nassar
Austin R. Benson
David F. Gleich
Iraklis Moutidis
Hywel T. P. Williams
Tomer Tuchner
Gail Gilboa-Freedman
Madichetty Sreenivasulu
M. Sridevi
Saif ur Rehman
Sohail Asghar
Javier Torregrosa
Ángel Panizo-LLedot
Gema Bello Orgaz
David Camacho
A. Criado-Alonso
E. Battaner-Moro
D. Aleja
Miguel Romance
Regino Criado
Hautahi Kingi
Li-An Daniel Wang
Tom Shafer
Minh Huynh
Mike Trinh
Aaron Heuser
George Rochester
Antonio Paredes
Masaomi Kimura
Mahboubeh Ahmadalinezhad
Masoud Makrehchi
Abdelhadi Abta
Hassan Laarabi
Mostafa Rachik
Hamad Talibi Alaoui
Salahaddine Boutayeb
Debasis Mohapatra
Soubhagya Ranjan Pradhan
Imane Guellil
Faiçal Azouaou
Francisco Chiclana
Lanyu Shang
Yang Zhang 0031
Daniel Zhang 0001
Dong Wang 0002
Alexander Kalinin 0005
Danila Vaganov
Klavdiya Bochenina
Ashutosh Bhoi
Sthita Pragyan Pujari
Rakesh Chandra Balabantaray
Attila Soti
Alessandro Ancarani
József Stéger
Gábor Vattay
Orsolya Kardos
András London
Tamás Vinkó
Zahra Aghaee
Sahar Kianian
Md. Rafiqul Islam 0006
Shaowu Liu
Xianzhi Wang 0001
Guandong Xu
Xubo Zhang
Li Zhang
Rajesh Basak
Soumya K. Ghosh 0001
Shamik Sural
Wataru Kudo
Mao Nishiguchi
Fujio Toriumi
Nazanin Sabri
Sadaf Sadeghian
Behnam Bahrak
Xiaoyang Liu 0001
Daobing He
Frances Albert Santos
Thiago Henrique Silva
Antonio A. F. Loureiro
Leandro A. Villas
Sarthak Sengupta
Anurika Vaish
Hanif Emamgholizadeh
Milad Nourizade
Mir Saman Tajbakhsh
Mahdieh Hashminezhad
Farzaneh Nasr Esfahani
Ariel Rodríguez
Koji Okamura
Roberta Coeli Neves Moreira
Pedro O. S. Vaz de Melo
Gisele L. Pappa
Lea Vega
Andres Mendez-Vazquez
Armando López-Cuevas
Amin Kaveh
Matteo Magnani
Christian Rohner
Farzaneh Ghayour-Baghbani
Masoud Asadpour
Heshaam Faili
Javier Perez-Aranda
Antonio Pelaez-Verdet
Esraa Karam
Wedad Hussein
Tarek F. Gharib
Eun Jin Kwak
John E. Grable
Jia Wang
Rongjian Mu
Wataru Sasaki
Yuuki Nishiyama
Tadashi Okoshi
Jin Nakazawa
Alejandro Ros-Galvez
Angel Meseguer-Martinez
Germán López-Buenache
Björn Bebensee
Nagmat Nazarov
Byoung-Tak Zhang
Pawan Kumar
Adwitiya Sinha
Frédérique E. Oggier
Anwitaman Datta
Quan Zheng 0001
David B. Skillicorn
Pratibha Mahajan
Pankaj Deep Kaur
Fen Zhao
Yi Zhang 0054
Jianguo Lu
Amira Dhokar
Lobna Hlaoua
Lotfi Ben Romdhane
Sreeja Nair 0002
Kin Wai Ng
Adriana Iamnitchi
John Skvoretz
Anasse Bari
Aashish Khubchandani
Junzhang Wang
Matthias Heymann
Megan Coffee
Abdulaziz Alblwi
John McAlaney
Dena Ahmed S. Al Thani
Keith Phalp
Raian Ali
Ananta Maity
Kousik Das
Sovan Samanta
Sukumar Mondal
Vivek Kumar Dubey
Shu-Hsien Liao 0001
Ching-An Yang
Faisal Nabi
Xiaohui Tao
Jianming Yong
Hasib Zunair
A. Ben Hamza
Di Wang
Ahmad Al-Rubaie
Benjamin Hirsch
Gregory Cameron Pole
Mareike Bockholt
Katharina Anna Zweig
Nikhilesh Prabhakar
L. Jani Anbarasi
G. R. Ramya
Bagavathi Sivakumar P.
Laxmi Chaudhary
Buddha Singh
Ahmet Anil Müngen
Esra Gündogan
Mehmet Kaya
Kavita Pankaj Shirsat
Girish P. Bhole
Xiaoyang Liu 0001
Songyang Wu
Chao Liu
Yihao Zhang
Candice L. Lanius
Ryan Weber
William I. MacKenzie
Mrityunjay Singh
Amit Kumar Jakhar
Shivam Pandey
Putra Wanda
Huang Jin Jie
Julian Fares
Kon Shing Kenneth Chung
Eliana Providel
Marcelo Mendoza
Vinh-Loc Dao
Cécile Bothorel
Philippe Lenca
Md. Monirul Islam
Md. Mazharul Islam
Faroque Ahmed
Afrin Sadia Rumana
Divyam Mehta
Aniket Dwivedi
Arunabha Patra
M. Anand Kumar
Brian C. Britt
Jameson Hayes
Aibek Musaev
Pezhman Sheinidashtegol
Scott Parrott
David L. Albright
Purushottam Kumar
Dolly Sharma
Rajesh Kumar
Suchi Kumari
Manju Bala
Swarup Chattopadhyay
Tanujit Chakraborty
Kuntal Ghosh
Asit Kumar Das
Sarvesh Bhatnagar
Nitin Choubey
Thomas Marcoux
Katrin Kania Galeano
Rick Galeano
Karen DiCicco
Hayder Al Rubaye
Esther Mead
Nitin Agarwal
Anna Galeano
Rahul Goel
Rajesh Sharma
Wilson Ceron
Gabriela Gruszynski Sanseverino
Mathias-Felipe de-Lima-Santos
Marcos G. Quiles
Maram Kurdi
Nuha Albadi
Shivakant Mishra
Md Arquam
Anurag Singh
Rajesh Sharma
Dun Li
Zijian Fu
Zhiyun Zheng
Frédéric Simard
Mohammed Alqmase
Husni Al-Muhtaseb
Habib Rabaan
Chandrima Bhattacharya
Debaroti Chowdhury
Nova Ahmed
Su Özgür
Bodhisatwa Bhattacharya
Sankar Kumar Mridha
Malay Bhattacharyya 0001
J. K. Perret
Fernando C. Erd
André Luís Vignatti
Murilo V. G. da Silva
Risul Islam
Md Omar Faruk Rokon
Ahmad Darki
Michalis Faloutsos
Thirunavukarasu Balasubramaniam
Richi Nayak
Khanh Luong
Md. Abul Bashar
Chen Yang
Xinyi Zhou
Reza Zafarani
Sarra Ouni
Fethi Fkih
Mohamed Nazih Omri
Midde. Venkateswarlu Naik
D. Vasumathi 0001
A. P. Siva Kumar
Xiaoyun Fu
Madhavan R. Padmanabhan
Raj Gaurav Kumar
Samik Basu 0001
Shawn Dorius
A. Pavan 0001
Derek Weber
Mehwish Nasim
Lewis Mitchell
Lucia Falzon
Raji Ghawi
Cindarella Petz
Jürgen Pfeffer
Paul Wagenseller III
Yunpeng Zhao
Feng Wang 0002
Adrian Avram
Raji Ghawi
Siegfried Müller
Jürgen Pfeffer
Sarra Hasni
Sami Faïz
Soroosh Shalileh
Boris G. Mirkin
Mohmed Y. Mohmed Al-Sabaawi
Halina Mohamed Dahlan
Hafiz Muhammad Faisal Shehzad
Ali Abdulfattah Alshaher
Md. Abul Bashar
Richi Nayak
Khanh Luong
Thirunavukarasu Balasubramaniam
Takayasu Fushimi
Kazumi Saito
Kouzou Ohara
Masahiro Kimura
Hiroshi Motoda
Marcos Wander Rodrigues
Mark Alan Junho Song
Luis Enrique Zárate
Wassim El-Hajj
Ghassen Ben Brahim
Ayman Al Zaatari
Ashlynn R. Daughton
Michael J. Paul
Spencer Lee Kirn
Mark K. Hinders
Yi Yang
Jia-Huey Hsu
Karl Löfgren
Wonhyuk Cho
Debashish Roy
Chen Ding 0004
Susanta Chakraborty
Samya Muhuri
Debasree Das
Giacomo Villa
Gabriella Pasi
Marco Viviani
Stefan Poier
Gerrit Jan de Bruin
Cor J. Veenman
H. Jaap van den Herik
Frank W. Takes
Pansy Nandwani
Rupali Verma
Mahreen Nasir Butt
C. I. Ezeife
Abdulrauf Gidado
Mostafa Alwash
Bastin Tony Roy Savarimuthu
Mathew Parackal
Eiman Alothali
Kadhim Hayawi
Hany Alashwal
David B. Skillicorn
Christian Leuprecht
Mohammad Vahid Sebt
S. H. Ghasemi
S. S. Mehrkian
Aman Tyagi
Joshua Uyheng
Kathleen M. Carley
Debasis Mohapatra
Eric Tadeu Camacho de Oliveira
Fabrício Olivetti de França
Kristi A. Tullis
Megan Grunert Kowalske
László Hajdu
Miklós Krész
András Bóta
Félicité Gamgne Domgue
Norbert Tsopzé
René Ndoundam
Bruno Neiva Moreno
Valéria Cesário Times
Stan Matwin
Samuel S. Guimarães
Julio C. S. Reis
Marisa Vasconcelos
Fabrício Benevenuto
Meysam Ghaffari
Ashok Srinivasan
Xiuwen Liu
Shayok Chakraborty
Fen Yuan
Samer Al-khateeb
Nitin Agarwal
Rahul Goel
Rajesh Sharma
Anto Aasa
Salvatore Citraro
Giulio Rossetti
Stefanos Antaris
Dimitrios Rafailidis
Sarunas Girdzijauskas
M. Abdul Hamid
Abdul Basid
Isma Nida Aulia
Christian E. López
Caleb Gallemore
Jéssica Soares dos Santos
Flávia Bernardini
Aline Paes
Subhasis Thakur
John G. Breslin
Rahul Goel
Loïc Bonnetain
Rajesh Sharma
Angelo Furno
Ash Mohammad Abbas
Ranjana Roy Chowdhury
Shivam Gupta
Sravanthi Chede
Ruchi Mittal
Amit Mittal
Ishan Aggarwal
Petr Chunaev
Timofey Gradov
Klavdiya Bochenina
A. V. Ramana
K. Lakshmanarao
Routhu Srinivasa Rao
Derek Weber
Frank Neumann 0001
Alexandru Razvan Florea
Monica Roman
Rui Portocarrero Sarmento
Douglas O. Cardoso
Kemmily Dearo
Pavel Brazdil
João Gama 0001
Sandip Modha
Prasenjit Majumder
Thomas Mandl 0001
Rishab Singla
Zeeshan Akbar
Jun Liu
Zahida Latif
Chris J. Kuhlman
Gizem Korkmaz
S. S. Ravi
Fernando Vega-Redondo
Xin Wang
Guang Yu
Yong-tian Yu
Joana Azinhaes
F. Batista
J. C. Ferreira
Lanyu Shang
Daniel Yue Zhang
Jialie Shen
Eamon Lopez Marmion
Dong Wang 0002
Seyed Mohsen Ebadi Jokandan
Peyman Bayat
Mehdi Farrokhbakht Foumani
