Wataru Sasaki,"Fujisawa, Japan"
Yuuki Nishiyama,"Meguro-ku, Japan"
Tadashi Okoshi,"Fujisawa, Japan"
Jin Nakazawa,"Fujisawa, Japan"
Alejandro Ros-Galvez,"Departamento de Administración y Dirección de Empresas, Facultad de Ciencias Jurídicas y de la Empresa, UCAM Universidad Católica San Antonio de Murcia, Campus de Los Jerónimos, Guadalupe (Murcia), España"
Angel Meseguer-Martinez,"Departamento de Administración y Dirección de Empresas, Universidad de Castilla-La Mancha, Altagracia, España"
Germán López-Buenache,"Departamento de Administración y Dirección de Empresas, Facultad de Ciencias Jurídicas y de la Empresa, UCAM Universidad Católica San Antonio de Murcia, Campus de Los Jerónimos, Guadalupe (Murcia), España"
Quan Zheng 0001,"Long Ma, Zhuhai, China"
Ananta Maity,"Department of Mathematics, Raja N. L. Khan Women's College (Autonomous), Midnapore, India"
Kousik Das,"Department of Mathematics, D. J. H. School, Dantan, India"
Sovan Samanta,"Department of Mathematics, Tamralipta Mahavidyalaya, East Medinipur, India"
Sukumar Mondal,"Department of Mathematics, Raja N. L. Khan Women's College (Autonomous), Midnapore, India"
Vivek Kumar Dubey,"Amrita Vishwa Vidyapeetham, Bangalore, India"
Gregory Cameron Pole,"Statistic Centre Abu Dhabi, Abu Dhabi, UAE"
G. R. Ramya,"Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, India"
Bagavathi Sivakumar P.,"Department of Computer Science and Engineering, Amrita School of Engineering, Coimbatore, India"
Esra Gündogan,"Department of Computer Engineering, Fırat University, Elazig, Turkey"
Mehmet Kaya,"Department of Computer Engineering, Fırat University, Elazig, Turkey"
Eliana Providel,"School of Informatics Engineering, Universidad de Valparaíso, Valparaiso, Chile"
Marcelo Mendoza,"Department of Informatics, Universidad Técnica Federico Santa María, Santiago, Chile"
Divyam Mehta,"Information Technology Department, NITK Surathkal, Mangalore, India"
Aniket Dwivedi,"Information Technology Department, NITK Surathkal, Mangalore, India"
Arunabha Patra,"Information Technology Department, NITK Surathkal, Mangalore, India"
M. Anand Kumar,"Information Technology Department, NITK Surathkal, Mangalore, India"
Manju Bala,"Khalsa College of Engineering and Technology, Amritsar, India"
Sarvesh Bhatnagar,"SVKM's NMIMS, MPSTME, Shirpur, India"
Nitin Choubey,"SVKM's NMIMS, MPSTME, Shirpur, India"
J. K. Perret,"International School of Management Cologne, Cologne, Germany"
D. Vasumathi 0001,"Department of Computer Science and Engineering, JNTUH College of Engineering, Hyderabad, India"
Mehwish Nasim,"Defence Science and Technology Group, Adelaide, Australia"
Sarra Hasni,"Department of Information and Communication Technologies, Tunisia Polytechnic School, La Marsa, Tunisia"
Sami Faïz,"Laboratory of Remote Sensing and Spatial Information Systems, ENIT, Tunis, Tunisia"
Kouzou Ohara,"Center for Advanced Intelligence Project, RIKEN, Tokyo, Japan"
Spencer Lee Kirn,"William and Mary Applied Science Department, Williamsburg, USA"
Mark K. Hinders,"William and Mary Applied Science Department, Williamsburg, USA"
H. Jaap van den Herik,"Data Science Department, TNO, The Hague, The Netherlands"
Pansy Nandwani,"Computer Science and Engineering Department, Punjab Engineering College, Chandigarh, India"
Rupali Verma,"Computer Science and Engineering Department, Punjab Engineering College, Chandigarh, India"
Debasis Mohapatra,"Parala Maharaja Engineering College, Berhampur, India"
László Hajdu,"Innorenew CoE, Izola, Slovenia"
András Bóta,"Innorenew CoE, Izola, Slovenia"
Bruno Neiva Moreno,"IFPB, Soledade, Brazil"
Samuel S. Guimarães,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
Julio C. S. Reis,"Universidade Federal de Viçosa, Viçosa, Brazil"
Fabrício Benevenuto,"Universidade Federal de Minas Gerais, Belo Horizonte, Brazil"
Fen Yuan,"Department of Travel Service Management, Tourism College of Zhejiang, Hangzhou, China"
Giulio Rossetti,"KDD-Lab, ISTI (CNR), Pisa, Italy"
Dimitrios Rafailidis,"HiveStreaming AB, Stockholm, Sweden"
Sarunas Girdzijauskas,"University of Thessaly, Vólos, Greece"
Christian E. López,"Department of Computer Science and Mechanical Engineering Department, Lafayette College, Easton, USA"
Caleb Gallemore,"International Affairs Program, Lafayette College, Easton, USA"
Jéssica Soares dos Santos,"Institute of Computing, Universidade Federal Fluminense, Niterói, Brazil"
Flávia Bernardini,"Institute of Computing, Universidade Federal Fluminense, Niterói, Brazil"
Aline Paes,"Institute of Computing, Universidade Federal Fluminense, Niterói, Brazil"
Ishan Aggarwal,"Business Unit of Systems Support R&D, Ericsson India Global Services Pvt. Ltd., Gurugram, India"
Frank Neumann 0001,"Defence Science and Technology Group, Adelaide, Australia"
Douglas O. Cardoso,"CEFET-RJ, Rio de Janeiro, Brazil"
Sandip Modha,"DA-IICT and LDRP-ITR, Gandhinagar, India"
Prasenjit Majumder,"DA-IICT Gandhinagar and RAJE, TCG CREST, Kolkata, India"
Rishab Singla,"Zomato, Bengaluru, India"
Zahida Latif,"Center for Advanced Studies in Engineering (CASE), Islamabad, Pakistan"
Joana Azinhaes,"Portuguese Army, Lisbon, Portugal"
