Anita Zakrzewska,Georgia Institute of Technology
Bo Gao 0002,KU Leuven
Bettina Berendt,KU Leuven
Joaquin Vanschoren,TU Eindhoven
Danilo Montesi,University of Bologna
Farsad Zamani Boroujeni,Islamic Azad University
Mohammad Behnia,Islamic Azad University
William T. Scherer,University of Virginia
Andrew Todd,University of Virginia
Jalal Mahmud,IBM
David J. Crandall,Indiana University
Hamidreza Alvari,University of Central Florida
Alireza Hajibagheri,University of Central Florida
Gita Sukthankar,University of Central Florida
NhatHai Phan,University of Oregon
Dejing Dou,University of Oregon
Ilire Hasani-Mavriqi,Graz University of Technology
Florian Geigl,Graz University of Technology
Subhash Chandra Pujari,Graz University of Technology
Elisabeth Lex,Graz University of Technology
Denis Helic,Graz University of Technology
Charalampos Chelmis,University of Southern California
Jannis Koch,Karlsruhe Institute of Technology
Christian L. Staudt,Karlsruhe Institute of Technology
Maximilian Vogel,Karlsruhe Institute of Technology
Henning Meyerhenke,Karlsruhe Institute of Technology
Riccardo Guidotti,University of Pisa
Ioanna Miliou,University of Pisa
Noé Gaumont,CNRS
Rahat Ibn Rafiq,University of Colorado
Homa Hosseinmardi,University of Colorado
Sabrina Arredondo Mattson,University of Colorado
Richard Han,University of Colorado
Qin Lv,University of Colorado
Pavlos Paraskevopoulos,University of Trento
Themis Palpanas,Paris Descartes University
Mohsen Shahriari,RWTH Aachen
Omid Askari Sichani,University of California - Santa Barbara
Joobin Gharibshah,University of California - Riverside
Mahdi Jalili,RMIT University
Elvis Saravia,National Tsing Hua University
Carlos Rene Argueta,National Tsing Hua University
Yi-Shin Chen,National Tsing Hua University
Simon Bourigault,CNRS
Gennaro Cordasco,University of Naples
Luisa Gargano,University of Salerno
Adele A. Rescigno,University of Salerno
Sudhir B. Kylasa,Purdue University
Giorgios Kollias,IBM
Ananth Grama,Purdue University
Azadeh Hemmati,University of Sydney
Eelke M. Heemskerk,Leiden University
Blair D. Sullivan,North Carolina State University
Rana Forsati,Michigan State University
Iman Barjasteh,Michigan State University
Dennis Ross,Michigan State University
Abdol-Hossein Esfahanian,Michigan State University
Hayder Radha,Michigan State University
Luca Pappalardo,University of Pisa
Riivo Kikas,University of Pisa
Fosca Giannotti,University of Pisa
Tayfun Tuna,University of Houston
Esra Akbas,Florida State University
Ahmet Aksoy,University of Nevada
Muhammed Abdullah Canbaz,University of Nevada
Bilal Gonen,University of Cincinnati
Ramazan Aygun,University of Alabama
Ke Jiang,University of California - Davis
Jiamou Liu,University of Auckland
Anastasia Moskvina,Auckland University of Technology
Panagiotis Georgiadis 0001,University of Athens
Peixin Gao,University of Maryland - College Park
Hui Miao 0001,University of Maryland - College Park
John S. Baras,University of Maryland - College Park
MohammadTaghi Hajiaghayi,University of Maryland - College Park
Xuhong Zhang 0001,University of California - Irvine
Carter T. Butts,University of California - Irvine
Dave McKenney,Carleton University
Tony White,Carleton University
Adam Domurad,University of Waterloo
Nicholas Buhagiar,Ryerson University
Pravallika Devineni,University of California - Riverside
Christos Faloutsos,Carnegie Mellon University
Alan Kuhnle,University of Florida
Thang N. Dinh,Virginia Commonwealth University
Jinseok Kim 0001,University of Illinois at Urbana-Champaign
Jana Diesner,University of Illinois at Urbana-Champaign
Kazunori Seki,University of Tokyo
Masataka Nakamura,University of Tokyo
Richard O. Sinnott,University of Melbourne
Khawla Asmi,CNRS
Sho Tsugawa,University of Tsukuba
Johnnatan Messias,UFMG
João Paulo Diniz,UFMG
Elias Soares,UFMG
Miller Ferreira,UFMG
Matheus Araújo,UFMG
Lucas Bastos,UFMG
Manoel Miranda,UFMG
Seyed Mohammad Taheri,Sharif University of Technology
Mohammad Firouzi,Sharif University of Technology
Elahe Ghalebi K.,TU Wien
Arijit Khan 0001,Nanyang Technological University
Charu C. Aggarwal,IBM
Paraskevas Tsantarliotis,University of Ioannina
Evaggelia Pitoura,University of Ioannina
Panayiotis Tsaparas,University of Ioannina
Chao Huang 0001,University of Notre Dame
Shenglong Zhu,University of Notre Dame
Brian Mann,University of Notre Dame
Mauro Coletto,Ca' Foscari University of Venice
Claudio Lucchese,Nokia Bell Labs
Fabrizio Silvestri,Ca' Foscari University of Venice
Mark Kibanov,University of Kassel
Gerd Stumme,University of Kassel
Dimitrios Kravvaris,Ionian University
Katia Lida Kermanidis,Ionian University
Maria G. Koziri,University of Thessaly
Panos K. Papadopoulos,University of Thessaly
Nikos Tziritas,Chinese Academy of Sciences
Antonios N. Dadaliaris,University of Thessaly
Thanasis Loukopoulos,University of Thessaly
Georgios I. Stamoulis,University of Thessaly
Eirini-Eleni Tsiropoulou,University of New Mexico
Athina Thanou,University of Athens
Symeon Papavassiliou,University of Athens
Anne-Sophie Himmel,TU Berlin
Hendrik Molter,TU Berlin
Manuel Sorge,TU Berlin
Sergio Greco,University of Calabria
Cristian Molinaro,University of Calabria
Chiara Pulice,University of Maryland - College Park
Ximena Quintana,University of Maryland - College Park
Soumajit Pramanik,IIT Kharagpur
Qinna Wang,CNRS
Bivas Mitra,IIT Kharagpur
Michalis Korakakis,Ionian University
Dimitrios Pappas,University of Sheffield
Iraklis Paraskakis,University of Sheffield
Lênin Ferreira Barbosa,University of São Paulo
Luciano Antonio Digiampietri,University of São Paulo
Abeed Sarker,University of Pennsylvania
Kamil Topal,Case Western Reserve University
Mehmet Koyutürk,Case Western Reserve University
Gultekin Özsoyoglu,Case Western Reserve University
Aparna Sarswat,National Institute of Technology
Vidyadhari Jami,National Institute of Technology
Ram Mohana Reddy Guddeti,National Institute of Technology
Waqas Khawaja,National University of Ireland
Brian Davis 0001,National University of Ireland
Alberto Lumbreras,CNRS
Bertrand Jouve,CNRS
Shampy Kamboj,Amity University
Georgios Drakopoulos,Ionian University
Phivos Mylonas,Ionian University
Spyros Sioutas,Ionian University
Ioannis Anagnostopoulos,University of Thessaly
Sherali Zeadally,University of Kent
Mazen El-Masri,Qatar University
Nabeela Altrabsheh,Qatar University
Hanady Mansour,Qatar University
Ozer Ozdikis,Middle East Technical University
Pinar Karagoz,Middle East Technical University
Halit Oguztüzün,Middle East Technical University
Antonio Altamura,University of Salerno
Armando Faggiano,University of Salerno
Delfina Malandrino,University of Salerno
Alessandro Bessi,University of Southern California
Ehsan Mohammady Ardehaly,Illinois Institute of Technology
Aron Culotta,Illinois Institute of Technology
Tjeerd van Campen,Tilburg University
Herbert Hamers,Tilburg University
Bart Husslage,Fontys University of Applied Sciences
Roy Lindelauf,Netherlands Defense Academy
Pin-Yu Chen,IBM
Soumi Dutta,Indian Institute of Engineering Science and Technology
Saptarshi Ghosh 0001,Indian Institute of Engineering Science and Technology
Yannick Léo,CNRS
Márton Karsai,CNRS
Eric Fleury,CNRS
Jing Tang 0004,Nanyang Technological University
Xueyan Tang,Nanyang Technological University
Junsong Yuan,State University of New York at Buffalo
Alexander Strang,Case Western Reserve University
Oliver Haynes,Rochester Institute of Technology
Nathan D. Cahill,Rochester Institute of Technology
Darren A. Narayan,Rochester Institute of Technology
Pivithuru Wijegunawardana,Syracuse University
Vatsal Ojha,Carnegie Mellon University
Sucheta Soundarajan,Syracuse University
Chandan K. Reddy,Virginia Tech
Yike Liu,University of Michigan
Tara Safavi,University of Michigan
Neil Shah,Carnegie Mellon University
Yasin N. Silva,Arizona State University
Deborah L. Hall,Arizona State University
Christopher Rich,Arizona State University
Germán Creamer,Stevens Institute of Technology
Borworn Papasratorn,King Mongkut's University of Technology Thonburi
Xiaotao Gu,Tsinghua University
Jie Tang 0001,Tsinghua University
Fanjin Zhang,Tsinghua University
Debing Liu,Tsinghua University
Haeran Cho,University of Bristol
Yi Yu 0003,University of Bristol
Dima Kagan,Ben-Gurion University of the Negev
Yuval Elovici,Ben-Gurion University of the Negev
Michael Fire,University of Washington
Kashfia Sailunaz,University of Calgary
Manmeet Dhaliwal,University of Calgary
Jon G. Rokne,University of Calgary
Reda Alhajj,University of Calgary
Negar Emami,Shiraz University
Niloofar Mozafari,Shiraz University
Hamidreza Mahyar,Sharif University of Technology
Rouzbeh Hasheminezhad,TU Wien
Elaheh Ghalebi,ETH Zurich
Ali Nazemian,TU Wien
Radu Grosu,Sharif University of Technology
Ali Movaghar 0001,TU Wien
Farzaneh Zolala,Institute for Futures Studies
Ali Akbar Haghdoost,Institute for Futures Studies
Mohammad Reza Baneshi,Institute for Futures Studies
Sorin Adam Matei,Purdue University
Amani Abu Jabal,Purdue University
Elisa Bertino,Purdue University
Sean M. Fitzhugh,U.S. Army Research Laboratory
Arwen H. DeCostanza,U.S. Army Research Laboratory
Elaheh Raisi,Virginia Tech
Bert Huang,Virginia Tech
Diego Perna,University of Calabria
Andrea Tagarelli,University of Calabria
Majed Al Zayer,University of Nevada
Mehmet Hadi Gunes,University of Nevada
Razieh Malekhosseini,Islamic Azad University
Xingyu Niu,Columbia University
Irwin King,Chinese University of Hong Kong
Michael R. Lyu,Chinese University of Hong Kong
Fattane Zarrinkalam,Ryerson University
Ebrahim Bagheri,Ryerson University
Hossein Fani,Ryerson University
Feras N. Al-Obeidat,Zayed University
Negar Ahmadi,Eindhoven University of Technology
